MA;MAnnheim;Baden-Württemberg;/wiki/Mannheim;(49.48776, 8.46622);['Stadt Mannheim'];[('Mannheim', '/wiki/Mannheim'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
MAB;MArienBerg;Sachsen;/wiki/Erzgebirgskreis;(50.61, 12.95);['Erzgebirgskreis'];[('Erzgebirgskreis', '/wiki/Erzgebirgskreis'), ('Marienberg', '/wiki/Marienberg'), ('Sachsen', '/wiki/Sachsen')]
MAI;MAInburg;Bayern;/wiki/Landkreis_Kelheim;(48.82, 11.86);['Landkreis Kelheim', 'Landkreis Landshut'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#MAI'), ('Landkreis Kelheim', '/wiki/Landkreis_Kelheim'), ('Mainburg', '/wiki/Mainburg'), ('Bayern', '/wiki/Bayern'), ('Landkreis Landshut', '/wiki/Landkreis_Landshut')]
MAK;MArKtredwitz;Bayern;/wiki/Landkreis_Wunsiedel_im_Fichtelgebirge;(50.09, 12.04);['Landkreis Wunsiedel im Fichtelgebirge'];[('Landkreis Wunsiedel im Fichtelgebirge', '/wiki/Landkreis_Wunsiedel_im_Fichtelgebirge'), ('Marktredwitz', '/wiki/Marktredwitz'), ('Bayern', '/wiki/Bayern')]
MAL;MALlersdorf;Bayern;/wiki/Landkreis_Landshut;(48.56, 12.2);['Landkreis Landshut', 'Landkreis Straubing-Bogen'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#MAL'), ('Landkreis Landshut', '/wiki/Landkreis_Landshut'), ('Mallersdorf-Pfaffenberg', '/wiki/Mallersdorf-Pfaffenberg'), ('Bayern', '/wiki/Bayern'), ('Landkreis Straubing-Bogen', '/wiki/Landkreis_Straubing-Bogen')]
MB;MiesBach;Bayern;/wiki/Landkreis_Miesbach;(47.74, 11.81);['Landkreis Miesbach'];[('Landkreis Miesbach', '/wiki/Landkreis_Miesbach'), ('Miesbach', '/wiki/Miesbach'), ('Bayern', '/wiki/Bayern')]
MC;MalChin;Mecklenburg-Vorpommern;/wiki/Landkreis_Mecklenburgische_Seenplatte;(53.55, 12.98);['Landkreis Mecklenburgische Seenplatte ohne die Stadt Neubrandenburg'];[('Landkreis Mecklenburgische Seenplatte', '/wiki/Landkreis_Mecklenburgische_Seenplatte'), ('Neubrandenburg', '/wiki/Neubrandenburg'), ('Malchin', '/wiki/Malchin'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
MD;MagDeburg;Sachsen-Anhalt;/wiki/Magdeburg;(52.133333333333, 11.616666666667);['Stadt Magdeburg'];[('Magdeburg', '/wiki/Magdeburg'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
ME;MEttmann;Nordrhein-Westfalen;/wiki/Kreis_Mettmann;(51.2527, 6.9714);['Kreis Mettmann'];[('Kreis Mettmann', '/wiki/Kreis_Mettmann'), ('Mettmann', '/wiki/Mettmann'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MED;MElDorf;Schleswig-Holstein;/wiki/Kreis_Dithmarschen;(54.13, 9.11);['Kreis Dithmarschen'];[('Kreis Dithmarschen', '/wiki/Kreis_Dithmarschen'), ('Meldorf', '/wiki/Meldorf'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
MEG;MElsunGen;Hessen;/wiki/Schwalm-Eder-Kreis;(51.035, 9.4008333333333);['Schwalm-Eder-Kreis'];[('Schwalm-Eder-Kreis', '/wiki/Schwalm-Eder-Kreis'), ('Melsungen', '/wiki/Melsungen'), ('Hessen', '/wiki/Hessen')]
MEI;MEIßen;Sachsen;/wiki/Landkreis_Mei%C3%9Fen;(51.166666666667, 13.483333333333);['Landkreis Meißen'];[('Landkreis Meißen', '/wiki/Landkreis_Mei%C3%9Fen'), ('Meißen', '/wiki/Mei%C3%9Fen'), ('Sachsen', '/wiki/Sachsen')]
MEK;Mittlerer ErzgebirgsKreis;Sachsen;/wiki/Erzgebirgskreis;(50.61, 12.95);['Erzgebirgskreis'];[('Erzgebirgskreis', '/wiki/Erzgebirgskreis'), ('Mittlerer Erzgebirgskreis', '/wiki/Mittlerer_Erzgebirgskreis'), ('Sachsen', '/wiki/Sachsen')]
MEL;MELle;Niedersachsen;/wiki/Landkreis_Osnabr%C3%BCck;(52.38, 8.05);['Landkreis Osnabrück'];[('Landkreis Osnabrück', '/wiki/Landkreis_Osnabr%C3%BCck'), ('Melle', '/wiki/Melle'), ('Niedersachsen', '/wiki/Niedersachsen')]
MER;MERseburg;Sachsen-Anhalt;/wiki/Saalekreis;(51.43, 11.87);['Saalekreis'];[('Saalekreis', '/wiki/Saalekreis'), ('Merseburg', '/wiki/Merseburg'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
MET;MEllrichstadT;Bayern;/wiki/Landkreis_Rh%C3%B6n-Grabfeld;(50.37, 10.25);['Landkreis Rhön-Grabfeld'];[('Landkreis Rhön-Grabfeld', '/wiki/Landkreis_Rh%C3%B6n-Grabfeld'), ('Mellrichstadt', '/wiki/Mellrichstadt'), ('Bayern', '/wiki/Bayern')]
MG;MönchenGladbach;Nordrhein-Westfalen;/wiki/M%C3%B6nchengladbach;(51.19414, 6.43161);['Stadt Mönchengladbach'];[('Mönchengladbach', '/wiki/M%C3%B6nchengladbach'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MGH;MerGentHeim;Baden-Württemberg;/wiki/Main-Tauber-Kreis;(49.623055555556, 9.6611111111111);['Main-Tauber-Kreis'];[('Main-Tauber-Kreis', '/wiki/Main-Tauber-Kreis'), ('Bad Mergentheim', '/wiki/Bad_Mergentheim'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
MGN;MeininGeN;Thüringen;/wiki/Landkreis_Schmalkalden-Meiningen;(50.63, 10.4);['Landkreis Schmalkalden-Meiningen'];[('Landkreis Schmalkalden-Meiningen', '/wiki/Landkreis_Schmalkalden-Meiningen'), ('Meiningen', '/wiki/Meiningen'), ('Thüringen', '/wiki/Th%C3%BCringen')]
MH;MülHeim;Nordrhein-Westfalen;/wiki/M%C3%BClheim_an_der_Ruhr;(51.433055555556, 6.8830555555556);['Stadt Mülheim an der Ruhr'];[('Mülheim an der Ruhr', '/wiki/M%C3%BClheim_an_der_Ruhr'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MHL;MüHLhausen;Thüringen;/wiki/Unstrut-Hainich-Kreis;(51.19, 10.55);['Unstrut-Hainich-Kreis'];[('Unstrut-Hainich-Kreis', '/wiki/Unstrut-Hainich-Kreis'), ('Mühlhausen/Thüringen', '/wiki/M%C3%BChlhausen/Th%C3%BCringen'), ('Thüringen', '/wiki/Th%C3%BCringen')]
MI;MInden;Nordrhein-Westfalen;/wiki/Kreis_Minden-L%C3%BCbbecke;(52.281944444444, 8.9111111111111);['Kreis Minden-Lübbecke'];[('Kreis Minden-Lübbecke', '/wiki/Kreis_Minden-L%C3%BCbbecke'), ('Minden', '/wiki/Minden'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MIL;MILtenberg;Bayern;/wiki/Landkreis_Miltenberg;(49.76, 9.23);['Landkreis Miltenberg'];[('Landkreis Miltenberg', '/wiki/Landkreis_Miltenberg'), ('Miltenberg', '/wiki/Miltenberg'), ('Bayern', '/wiki/Bayern')]
MK;Märkischer Kreis;Nordrhein-Westfalen;/wiki/M%C3%A4rkischer_Kreis;(51.262222222222, 7.7127777777778);['Märkischer Kreis'];[('Märkischer Kreis', '/wiki/M%C3%A4rkischer_Kreis'), ('Grafschaft Mark', '/wiki/Grafschaft_Mark'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MKK;Main-Kinzig-Kreis;Hessen;/wiki/Main-Kinzig-Kreis;(50.201111111111, 9.1975);['Main-Kinzig-Kreis ohne die Stadt Hanau'];[('Main-Kinzig-Kreis', '/wiki/Main-Kinzig-Kreis'), ('Hanau', '/wiki/Hanau'), ('Main', '/wiki/Main'), ('Kinzig (Main)', '/wiki/Kinzig_(Main)'), ('Hessen', '/wiki/Hessen')]
ML;Mansfelder Land;Sachsen-Anhalt;/wiki/Landkreis_Mansfeld-S%C3%BCdharz;(51.54, 11.36);['Landkreis Mansfeld-Südharz'];[('Landkreis Mansfeld-Südharz', '/wiki/Landkreis_Mansfeld-S%C3%BCdharz'), ('Mansfelder Land', '/wiki/Mansfelder_Land'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
MM;MemMingen;Bayern;/wiki/Memmingen;(47.987777777778, 10.181111111111);['Stadt Memmingen'];[('Memmingen', '/wiki/Memmingen'), ('Bayern', '/wiki/Bayern')]
MN;MiNdelheim;Bayern;/wiki/Landkreis_Unterallg%C3%A4u;(48.04, 10.39);['Landkreis Unterallgäu'];[('Landkreis Unterallgäu', '/wiki/Landkreis_Unterallg%C3%A4u'), ('Mindelheim', '/wiki/Mindelheim'), ('Bayern', '/wiki/Bayern')]
MO;MOers;Nordrhein-Westfalen;/wiki/Kreis_Wesel;(51.65766, 6.61537);['Kreis Wesel'];[('Kreis Wesel', '/wiki/Kreis_Wesel'), ('Moers', '/wiki/Moers'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MOD;MarktOberDorf;Bayern;/wiki/Landkreis_Ostallg%C3%A4u;(47.77, 10.64);['Landkreis Ostallgäu'];[('Landkreis Ostallgäu', '/wiki/Landkreis_Ostallg%C3%A4u'), ('Marktoberdorf', '/wiki/Marktoberdorf'), ('Bayern', '/wiki/Bayern')]
MOL;Märkisch-OderLand;Brandenburg;/wiki/Landkreis_M%C3%A4rkisch-Oderland;(52.61, 14.15);['Landkreis Märkisch-Oderland'];[('Landkreis Märkisch-Oderland', '/wiki/Landkreis_M%C3%A4rkisch-Oderland'), ('Mark Brandenburg', '/wiki/Mark_Brandenburg'), ('Oder', '/wiki/Oder'), ('Brandenburg', '/wiki/Brandenburg')]
MON;MONschau;Nordrhein-Westfalen;/wiki/St%C3%A4dteregion_Aachen;(50.7687, 6.097);['Städteregion Aachen', 'Kreis Düren'];[('Städteregion Aachen', '/wiki/St%C3%A4dteregion_Aachen'), ('Monschau', '/wiki/Monschau'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen'), ('Kreis Düren', '/wiki/Kreis_D%C3%BCren')]
MOS;MOSbach;Baden-Württemberg;/wiki/Neckar-Odenwald-Kreis;(49.349166666667, 9.1419444444444);['Neckar-Odenwald-Kreis'];[('Neckar-Odenwald-Kreis', '/wiki/Neckar-Odenwald-Kreis'), ('Mosbach', '/wiki/Mosbach'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
MQ;Merseburg, Querfurt;Sachsen-Anhalt;/wiki/Saalekreis;(51.43, 11.87);['Saalekreis'];[('Saalekreis', '/wiki/Saalekreis'), ('Merseburg', '/wiki/Merseburg'), ('Querfurt', '/wiki/Querfurt'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
MR;MaRburg;Hessen;/wiki/Landkreis_Marburg-Biedenkopf;(50.786173, 8.771918);['Landkreis Marburg-Biedenkopf'];[('Landkreis Marburg-Biedenkopf', '/wiki/Landkreis_Marburg-Biedenkopf'), ('Marburg', '/wiki/Marburg'), ('Hessen', '/wiki/Hessen')]
MS;MünSter;Nordrhein-Westfalen;/wiki/M%C3%BCnster;(51.962944444444, 7.6286944444444);['Stadt Münster'];[('Münster', '/wiki/M%C3%BCnster'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
MSE;Mecklenburgische SEenplatte;Mecklenburg-Vorpommern;/wiki/Landkreis_Mecklenburgische_Seenplatte;(53.55, 12.98);['Landkreis Mecklenburgische Seenplatte ohne die Stadt Neubrandenburg'];[('Landkreis Mecklenburgische Seenplatte', '/wiki/Landkreis_Mecklenburgische_Seenplatte'), ('Neubrandenburg', '/wiki/Neubrandenburg'), ('Mecklenburgische Seenplatte', '/wiki/Mecklenburgische_Seenplatte'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
MSH;Mansfeld, SüdHarz;Sachsen-Anhalt;/wiki/Landkreis_Mansfeld-S%C3%BCdharz;(51.54, 11.36);['Landkreis Mansfeld-Südharz'];[('Landkreis Mansfeld-Südharz', '/wiki/Landkreis_Mansfeld-S%C3%BCdharz'), ('Mansfelder Land', '/wiki/Mansfelder_Land'), ('Harz (Mittelgebirge)', '/wiki/Harz_(Mittelgebirge)'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
MSP;Main, SPessart;Bayern;/wiki/Landkreis_Main-Spessart;(49.99, 9.66);['Landkreis Main-Spessart'];[('Landkreis Main-Spessart', '/wiki/Landkreis_Main-Spessart'), ('Main', '/wiki/Main'), ('Spessart', '/wiki/Spessart'), ('Bayern', '/wiki/Bayern')]
MST;Mecklenburg-STrelitz;Mecklenburg-Vorpommern;/wiki/Landkreis_Mecklenburgische_Seenplatte;(53.55, 12.98);['Landkreis Mecklenburgische Seenplatte ohne die Stadt Neubrandenburg'];[('Landkreis Mecklenburgische Seenplatte', '/wiki/Landkreis_Mecklenburgische_Seenplatte'), ('Neubrandenburg', '/wiki/Neubrandenburg'), ('Mecklenburg-Strelitz', '/wiki/Mecklenburg-Strelitz'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
MTK;Main-Taunus-Kreis;Hessen;/wiki/Main-Taunus-Kreis;(50.079583333333, 8.4495833333333);['Main-Taunus-Kreis'];[('Main-Taunus-Kreis', '/wiki/Main-Taunus-Kreis'), ('Main', '/wiki/Main'), ('Taunus', '/wiki/Taunus'), ('Hessen', '/wiki/Hessen')]
MTL;MuldenTaL;Sachsen;/wiki/Landkreis_Leipzig;(51.116666666667, 12.5);['Landkreis Leipzig'];[('Landkreis Leipzig', '/wiki/Landkreis_Leipzig'), ('Mulde (Fluss)', '/wiki/Mulde_(Fluss)'), ('Sachsen', '/wiki/Sachsen')]
MUC;MUenChen;Bayern;/wiki/M%C3%BCnchen;(48.139722222222, 11.574444444444);['Stadt München'];[('München', '/wiki/M%C3%BCnchen'), ('Bayern', '/wiki/Bayern')]
MÜ;MÜhldorf;Bayern;/wiki/Landkreis_M%C3%BChldorf_am_Inn;(48.241074, 12.383252);['Landkreis Mühldorf am Inn'];[('Landkreis Mühldorf am Inn', '/wiki/Landkreis_M%C3%BChldorf_am_Inn'), ('Mühldorf am Inn', '/wiki/M%C3%BChldorf_am_Inn'), ('Bayern', '/wiki/Bayern')]
MÜB;MÜnchBerg;Bayern;/wiki/Landkreis_Bayreuth;(49.88, 11.56);['Landkreis Bayreuth', 'Landkreis Hof'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#MÜB'), ('Landkreis Bayreuth', '/wiki/Landkreis_Bayreuth'), ('Münchberg', '/wiki/M%C3%BCnchberg'), ('Bayern', '/wiki/Bayern'), ('Landkreis Hof', '/wiki/Landkreis_Hof')]
MÜL;MÜLlheim;Baden-Württemberg;/wiki/Landkreis_Breisgau-Hochschwarzwald;(47.999444444444, 7.8577777777778);['Landkreis Breisgau-Hochschwarzwald'];[('Landkreis Breisgau-Hochschwarzwald', '/wiki/Landkreis_Breisgau-Hochschwarzwald'), ('Müllheim im Markgräflerland', '/wiki/M%C3%BCllheim_im_Markgr%C3%A4flerland'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
MÜR;MÜRitz;Mecklenburg-Vorpommern;/wiki/Landkreis_Mecklenburgische_Seenplatte;(53.55, 12.98);['Landkreis Mecklenburgische Seenplatte ohne die Stadt Neubrandenburg'];[('Landkreis Mecklenburgische Seenplatte', '/wiki/Landkreis_Mecklenburgische_Seenplatte'), ('Neubrandenburg', '/wiki/Neubrandenburg'), ('Müritz', '/wiki/M%C3%BCritz'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
MVL;Mecklenburg-Vorpommerscher Landtag;Mecklenburg-Vorpommern;/wiki/Mecklenburg-Vorpommern;(54.083333333333, 12.133333333333);['Mecklenburg-Vorpommern, Landesregierung, Landtag und Polizei'];[('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern'), ('Landtag Mecklenburg-Vorpommern', '/wiki/Landtag_Mecklenburg-Vorpommern'), ('', '#cite_note-FZVO-2'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
MW;MittWeida;Sachsen;/wiki/Landkreis_Mittelsachsen;(50.913097, 13.354863);['Landkreis Mittelsachsen'];[('Landkreis Mittelsachsen', '/wiki/Landkreis_Mittelsachsen'), ('Mittweida', '/wiki/Mittweida'), ('Sachsen', '/wiki/Sachsen')]
MY;MaYen;Rheinland-Pfalz;/wiki/Landkreis_Mayen-Koblenz;(50.33, 7.33);['Landkreis Mayen-Koblenz'];[('Landkreis Mayen-Koblenz', '/wiki/Landkreis_Mayen-Koblenz'), ('Mayen', '/wiki/Mayen'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
MYK;MaYen, Koblenz;Rheinland-Pfalz;/wiki/Landkreis_Mayen-Koblenz;(50.33, 7.33);['Landkreis Mayen-Koblenz'];[('Landkreis Mayen-Koblenz', '/wiki/Landkreis_Mayen-Koblenz'), ('Mayen', '/wiki/Mayen'), ('Koblenz', '/wiki/Koblenz'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz')]
MZ;MainZ;Rheinland-Pfalz;/wiki/Mainz;(50.0, 8.2711111111111);['Stadt Mainz', 'Landkreis Mainz-Bingen'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#MZ'), ('Mainz', '/wiki/Mainz'), ('Rheinland-Pfalz', '/wiki/Rheinland-Pfalz'), ('Landkreis Mainz-Bingen', '/wiki/Landkreis_Mainz-Bingen')]
MZG;MerZiG;Saarland;/wiki/Landkreis_Merzig-Wadern;(49.5, 6.68);['Landkreis Merzig-Wadern'];[('Landkreis Merzig-Wadern', '/wiki/Landkreis_Merzig-Wadern'), ('Merzig', '/wiki/Merzig'), ('Saarland', '/wiki/Saarland')]
N;Nürnberg;Bayern;/wiki/N%C3%BCrnberg;(49.455555555556, 11.078611111111);['Stadt Nürnberg', 'Landkreis Nürnberger Land'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#N1'), ('Nürnberg', '/wiki/N%C3%BCrnberg'), ('Bayern', '/wiki/Bayern'), ('Landkreis Nürnberger Land', '/wiki/Landkreis_N%C3%BCrnberger_Land')]
NAB;NABburg;Bayern;/wiki/Landkreis_Amberg-Sulzbach;(49.49, 11.8);['Landkreis Amberg-Sulzbach', 'Landkreis Schwandorf'];[('Liste aller deutschen Kfz-Kennzeichen mit einer Gebietseinteilung', '/wiki/Liste_aller_deutschen_Kfz-Kennzeichen_mit_einer_Gebietseinteilung#NAB'), ('Landkreis Amberg-Sulzbach', '/wiki/Landkreis_Amberg-Sulzbach'), ('Nabburg', '/wiki/Nabburg'), ('Bayern', '/wiki/Bayern'), ('Landkreis Schwandorf', '/wiki/Landkreis_Schwandorf')]
NAI;NAIla;Bayern;/wiki/Landkreis_Hof;(50.288462, 11.795197);['Landkreis Hof'];[('Landkreis Hof', '/wiki/Landkreis_Hof'), ('Naila', '/wiki/Naila'), ('Bayern', '/wiki/Bayern')]
NAU;NAUen;Brandenburg;/wiki/Landkreis_Havelland;(52.6075, 12.3325);['Landkreis Havelland'];[('Landkreis Havelland', '/wiki/Landkreis_Havelland'), ('Nauen', '/wiki/Nauen'), ('Brandenburg', '/wiki/Brandenburg')]
NB;NeuBrandenburg;Mecklenburg-Vorpommern;/wiki/Neubrandenburg;(53.557, 13.261);['Stadt Neubrandenburg (große kreisangehörige Stadt im Landkreis Mecklenburgische Seenplatte)'];[('Neubrandenburg', '/wiki/Neubrandenburg'), ('Liste der kreisangehörigen Städte mit Sonderstatus in Deutschland', '/wiki/Liste_der_kreisangeh%C3%B6rigen_St%C3%A4dte_mit_Sonderstatus_in_Deutschland'), ('Landkreis Mecklenburgische Seenplatte', '/wiki/Landkreis_Mecklenburgische_Seenplatte'), ('Mecklenburg-Vorpommern', '/wiki/Mecklenburg-Vorpommern')]
ND;Neuburg an der Donau;Bayern;/wiki/Landkreis_Neuburg-Schrobenhausen;(48.66, 11.2);['Landkreis Neuburg-Schrobenhausen'];[('Landkreis Neuburg-Schrobenhausen', '/wiki/Landkreis_Neuburg-Schrobenhausen'), ('Neuburg an der Donau', '/wiki/Neuburg_an_der_Donau'), ('Bayern', '/wiki/Bayern')]
NDH;NorDHausen;Thüringen;/wiki/Landkreis_Nordhausen;(51.5, 10.73);['Landkreis Nordhausen'];[('Landkreis Nordhausen', '/wiki/Landkreis_Nordhausen'), ('Nordhausen', '/wiki/Nordhausen'), ('Thüringen', '/wiki/Th%C3%BCringen')]
NE;NEuss;Nordrhein-Westfalen;/wiki/Rhein-Kreis_Neuss;(51.1966, 6.6953);['Rhein-Kreis Neuss'];[('Rhein-Kreis Neuss', '/wiki/Rhein-Kreis_Neuss'), ('Neuss', '/wiki/Neuss'), ('Nordrhein-Westfalen', '/wiki/Nordrhein-Westfalen')]
NEA;NEustadt an der Aisch;Bayern;/wiki/Landkreis_Neustadt_an_der_Aisch-Bad_Windsheim;(49.57, 10.47);['Landkreis Neustadt an der Aisch-Bad Windsheim'];[('Landkreis Neustadt an der Aisch-Bad Windsheim', '/wiki/Landkreis_Neustadt_an_der_Aisch-Bad_Windsheim'), ('Neustadt an der Aisch', '/wiki/Neustadt_an_der_Aisch'), ('Bayern', '/wiki/Bayern')]
NEB;NEBra;Sachsen-Anhalt;/wiki/Burgenlandkreis;(51.15, 11.88);['Burgenlandkreis'];[('Burgenlandkreis', '/wiki/Burgenlandkreis'), ('Nebra (Unstrut)', '/wiki/Nebra_(Unstrut)'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
NEC;NEustadt bei Coburg;Bayern;/wiki/Coburg;(50.266666666667, 10.966666666667);['Stadt Coburg und Landkreis Coburg (→ Zweckverband Zulassungsstelle Coburg)'];[('Coburg', '/wiki/Coburg'), ('Landkreis Coburg', '/wiki/Landkreis_Coburg'), ('Zweckverband Zulassungsstelle Coburg', '/wiki/Zweckverband_Zulassungsstelle_Coburg'), ('Neustadt bei Coburg', '/wiki/Neustadt_bei_Coburg'), ('Bayern', '/wiki/Bayern')]
NEN;NEuNburg;Bayern;/wiki/Landkreis_Schwandorf;(49.37, 12.25);['Landkreis Schwandorf'];[('Landkreis Schwandorf', '/wiki/Landkreis_Schwandorf'), ('Neunburg vorm Wald', '/wiki/Neunburg_vorm_Wald'), ('Bayern', '/wiki/Bayern')]
NES;NEustadt an der Saale;Bayern;/wiki/Landkreis_Rh%C3%B6n-Grabfeld;(50.37, 10.25);['Landkreis Rhön-Grabfeld'];[('Landkreis Rhön-Grabfeld', '/wiki/Landkreis_Rh%C3%B6n-Grabfeld'), ('Bad Neustadt an der Saale', '/wiki/Bad_Neustadt_an_der_Saale'), ('Bayern', '/wiki/Bayern')]
NEU;NEUstadt;Baden-Württemberg;/wiki/Landkreis_Breisgau-Hochschwarzwald;(47.999444444444, 7.8577777777778);['Landkreis Breisgau-Hochschwarzwald'];[('Landkreis Breisgau-Hochschwarzwald', '/wiki/Landkreis_Breisgau-Hochschwarzwald'), ('Titisee-Neustadt', '/wiki/Titisee-Neustadt'), ('Baden-Württemberg', '/wiki/Baden-W%C3%BCrttemberg')]
NEW;NEustadt an der Waldnaab;Bayern;/wiki/Landkreis_Neustadt_an_der_Waldnaab;(49.69, 12.1);['Landkreis Neustadt an der Waldnaab'];[('Landkreis Neustadt an der Waldnaab', '/wiki/Landkreis_Neustadt_an_der_Waldnaab'), ('Neustadt an der Waldnaab', '/wiki/Neustadt_an_der_Waldnaab'), ('Bayern', '/wiki/Bayern')]
NF;NordFriesland;Schleswig-Holstein;/wiki/Kreis_Nordfriesland;(54.477019, 9.051147);['Kreis Nordfriesland'];[('Kreis Nordfriesland', '/wiki/Kreis_Nordfriesland'), ('Nordfriesland', '/wiki/Nordfriesland'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
NH;NeuHaus;Thüringen;/wiki/Landkreis_Sonneberg;(50.41, 11.13);['Landkreis Sonneberg'];[('Landkreis Sonneberg', '/wiki/Landkreis_Sonneberg'), ('Neuhaus am Rennweg', '/wiki/Neuhaus_am_Rennweg'), ('Thüringen', '/wiki/Th%C3%BCringen')]
NI;NIenburg;Niedersachsen;/wiki/Landkreis_Nienburg/Weser;(52.61, 9.11);['Landkreis Nienburg/Weser'];[('Landkreis Nienburg/Weser', '/wiki/Landkreis_Nienburg/Weser'), ('Nienburg/Weser', '/wiki/Nienburg/Weser'), ('Niedersachsen', '/wiki/Niedersachsen')]
NK;NeunKirchen;Saarland;/wiki/Landkreis_Neunkirchen;(49.38, 7.12);['Landkreis Neunkirchen'];[('Landkreis Neunkirchen', '/wiki/Landkreis_Neunkirchen'), ('Neunkirchen (Saar)', '/wiki/Neunkirchen_(Saar)'), ('Saarland', '/wiki/Saarland')]
NL;Niedersächsischer Landtag;Niedersachsen;/wiki/Niedersachsen;(52.756243, 9.393311);['Niedersachsen, Landesregierung und Landtag'];[('Niedersachsen', '/wiki/Niedersachsen'), ('Niedersächsischer Landtag', '/wiki/Nieders%C3%A4chsischer_Landtag'), ('Niedersachsen', '/wiki/Niedersachsen')]
NM;NeuMarkt;Bayern;/wiki/Landkreis_Neumarkt_in_der_Oberpfalz;(49.22, 11.57);['Landkreis Neumarkt in der Oberpfalz'];[('Landkreis Neumarkt in der Oberpfalz', '/wiki/Landkreis_Neumarkt_in_der_Oberpfalz'), ('Neumarkt in der Oberpfalz', '/wiki/Neumarkt_in_der_Oberpfalz'), ('Bayern', '/wiki/Bayern')]
NMB;NauMBurg;Sachsen-Anhalt;/wiki/Burgenlandkreis;(51.15, 11.88);['Burgenlandkreis'];[('Burgenlandkreis', '/wiki/Burgenlandkreis'), ('Naumburg (Saale)', '/wiki/Naumburg_(Saale)'), ('Sachsen-Anhalt', '/wiki/Sachsen-Anhalt')]
NMS;NeuMünSter;Schleswig-Holstein;/wiki/Neum%C3%BCnster;(54.07284, 9.98595);['Stadt Neumünster'];[('Neumünster', '/wiki/Neum%C3%BCnster'), ('Schleswig-Holstein', '/wiki/Schleswig-Holstein')]
NÖ;NÖrdlingen;Bayern;/wiki/Landkreis_Donau-Ries;(48.773965, 10.745877);['Landkreis Donau-Ries'];[('Landkreis Donau-Ries', '/wiki/Landkreis_Donau-Ries'), ('Nördlingen', '/wiki/N%C3%B6rdlingen'), ('Bayern', '/wiki/Bayern')]
NOH;NOrdHorn;Niedersachsen;/wiki/Landkreis_Grafschaft_Bentheim;(52.48, 7.02);['Landkreis Grafschaft Bentheim'];[('Landkreis Grafschaft Bentheim', '/wiki/Landkreis_Grafschaft_Bentheim'), ('Nordhorn', '/wiki/Nordhorn'), ('Niedersachsen', '/wiki/Niedersachsen')]
